cid	len
1211934	190
1211941	500
1211942	311
1211980	287
1211986	183
1211996	251
1211998	193
1212038	180
1212050	199
1212052	212
1212056	65
1212057	326
1212065	278
1212066	216
1212070	234
1212074	231
1212102	231
1212116	288
1212152	190
1212165	202
1212177	720
1212184	174
1212185	222
1212186	186
1212193	193
1212198	184
1212205	183
1212225	615
1212244	475
1212245	184
1212269	198
1212276	193
1212286	187
1212306	153
1212350	189
1212360	202
1212398	203
1212399	196
1212415	175
1212424	355
1212441	190
1212444	237
1212448	220
1212449	464
1212453	307
1212458	254
1212461	190
1212462	200
1212468	227
1212481	330
1212482	187
1212491	173
1212492	248
1212502	214
1212554	264
1212566	410
1212568	193
1212589	188
1212602	313
1212604	241
1212608	268
1212610	294
1212612	180
1212619	374
1212625	188
1212633	270
1212648	289
1212684	189
1212695	454
1212701	218
1212708	198
1212720	214
1212743	189
1212749	234
1212758	199
1212770	187
1212771	190
1212780	187
1212798	175
1212825	216
1212849	156
1212857	174
1212887	255
1212893	174
1212898	235
1212900	188
1212934	208
1212941	200
1212955	202
1212974	181
1212982	181
1212990	306
1213003	326
1213004	196
1213010	208
1213012	306
1213019	215
1213020	394
1213024	204
1213039	272
1213071	205
1213083	177
1213090	337
1213100	289
1213102	199
1213108	275
1213111	187
1213114	202
1213134	196
1213154	194
1213156	190
1213157	152
1213174	202
1213186	254
1213204	257
1213209	149
1213210	286
1213212	188
1213214	197
1213219	176
1213229	190
1213232	193
1213233	244
1213236	399
1213238	232
1213258	193
1213270	215
1213284	149
1213287	208
1213300	284
1213315	175
1213317	225
1213339	520
1213340	254
1213345	213
1213347	186
1213349	171
1213350	191
1213359	198
1213377	162
1213381	186
1213390	266
1213394	193
1213400	295
1213409	316
1213413	170
1213428	201
1213429	216
1213434	168
1213439	187
1213451	932
1213459	234
1213479	204
1213490	181
1213496	301
1213501	186
1213510	187
1213515	198
1213531	298
1213544	308
1213562	350
1213563	230
1213569	214
1213580	534
1213581	208
1213593	239
1213595	180
1213621	187
1213627	288
1213630	187
1213631	232
1213632	227
1213665	167
1213684	265
1213733	202
1213762	186
1213772	226
1213774	184
1213782	246
1213805	208
1213823	489
1213832	181
1213834	212
1213843	176
1213870	227
1213890	283
1213905	222
1213908	181
1213909	202
1213910	334
1213912	187
1213941	326
1213956	196
1213965	191
1214009	274
1214016	187
1214021	224
1214056	182
1214065	219
1214082	347
1214114	202
1214124	199
1214145	324
1214158	235
1214161	276
1214262	181
1214296	180
1214304	187
1214308	205
1214370	205
1214396	230
1214402	181
1214421	256
1214431	197
1214435	132
1214459	262
1214469	184
1214470	162
1214484	403
1214492	328
1214506	197
1214513	208
1214535	178
1214537	353
1214545	178
1214559	214
1214567	247
1214571	158
1214601	77
1214610	181
1214618	414
1214632	223
1214645	208
1214678	184
1214717	183
1214719	243
1214722	213
1214737	219
1214759	207
1214760	234
1214767	198
1214770	234
1214773	297
1214779	219
1214794	212
1214807	237
1214835	205
1214837	203
1214843	246
1214869	196
1214872	209
1214877	182
1214889	251
1214898	237
1214908	179
1214923	194
1214936	199
1214967	314
1214970	174
1214974	186
1214978	186
1215017	411
1215020	286
1215038	251
1215048	214
1215051	208
1215052	193
1215072	231
1215077	209
1215085	173
1215086	248
1215094	249
1215102	298
1215122	195
1215133	197
1215150	206
1215165	283
1215170	172
1215221	224
1215236	244
1215243	734
1215267	237
1215287	240
1215313	359
1215332	168
1215339	496
1215398	261
1215404	202
1215405	208
1215425	193
1215429	181
1215434	791
1215441	192
1215456	187
1215457	231
1215476	296
1215477	215
1215510	180
1215516	268
1215519	348
1215540	241
1215541	475
1215544	254
1215583	197
1215584	224
1215597	187
1215604	260
1215628	267
1215670	247
1215674	208
1215675	210
1215676	538
1215684	193
1215689	220
1215719	200
1215725	180
1215736	231
1215738	168
1215743	217
1215748	535
1215774	165
1215779	196
1215800	211
1215806	179
1215819	152
1215831	186
1215843	196
1215855	241
1215863	177
1215867	190
1215886	368
1215904	832
1215905	177
1215910	143
1215921	175
1215932	193
1215947	163
1215973	197
1215988	180
1215998	223
1216001	217
1216040	210
1216043	292
1216048	209
1216105	193
1216114	163
1216132	391
1216192	196
1216209	187
1216218	205
1216219	541
1216234	178
1216235	181
1216239	171
1216267	181
1216286	271
1216293	216
1216295	362
1216310	180
1216313	171
1216322	181
1216346	187
1216354	378
1216360	180
1216362	193
1216387	355
1216388	164
1216391	179
1216400	390
1216410	249
1216432	224
1216458	205
1216472	196
1216485	329
1216494	219
1216498	241
1216501	187
1216514	193
1216523	219
1216533	142
1216543	220
1216555	189
1216582	281
1216591	337
1216604	350
1216624	167
1216638	284
1216645	225
1216657	193
1216683	213
1216687	190
1216728	226
1216730	214
1216747	206
1216769	317
1216775	250
1216779	366
1216783	205
1216788	271
1216801	192
1216803	223
1216813	225
1216815	187
1216823	251
1216829	186
1216836	168
1216839	195
1216848	200
1216882	289
1216900	163
1216911	232
1216959	202
1216968	223
1216979	187
1217020	198
1217045	252
1217049	313
1217069	187
1217082	389
1217091	292
1217092	228
1217108	256
1217124	183
1217126	345
1217134	306
1217146	181
1217150	187
1217154	231
1217170	131
1217171	229
1217176	174
1217181	185
1217184	249
1217187	250
1217202	179
1217207	186
1217222	235
1217223	59
1217225	246
1217241	294
1217243	326
1217246	524
1217252	192
1217253	405
1217254	232
1217256	312
1217257	150
1217263	199
1217272	180
1217279	226
1217287	239
1217298	205
1217301	236
1217305	175
1217310	202
1217317	230
1217322	253
1217323	202
1217332	214
1217333	241
1217335	231
1217337	529
1217344	199
1217353	210
1217371	516
1217375	206
1217378	206
1217379	243
1217382	185
1217391	280
1217402	169
1217418	312
1217432	237
1217435	166
1217448	228
1217470	181
1217474	205
1217489	218
1217491	186
1217498	228
1217515	187
1217516	186
1217518	310
1217520	274
1217541	200
1217544	357
1217551	159
1217566	233
1217575	183
1217580	313
1217583	247
1217585	439
1217594	179
1217598	228
1217604	227
1217607	253
1217623	257
1217628	374
1217646	238
1217673	232
1217676	186
1217681	217
1217683	211
1217687	187
1217729	183
1217730	182
1217742	199
1217745	193
1217763	207
1217768	256
1217769	178
1217774	206
1217783	167
1217802	188
1217804	192
1217810	220
1217823	287
1217829	347
1217839	230
1217842	183
1217844	323
1217855	198
1217858	286
1217872	229
1217881	224
1217885	231
1217889	201
1217892	77
1217896	172
1217898	187
1217904	185
1217905	194
1217913	190
1217925	225
1217936	359
1217952	193
1217968	216
1217971	199
1217972	205
1217996	180
1218004	392
1218039	92
1218050	236
1218061	421
1218066	187
1218077	180
1218078	152
1218086	478
1218092	244
1218102	214
1218114	181
1218132	212
1218144	199
1218147	236
1218153	186
1218154	413
1218199	175
1218207	253
1218216	254
1218217	180
1218237	193
1218247	208
1218259	199
1218265	215
1218268	272
1218271	234
1218275	195
1218283	205
1218291	197
1218314	217
1218326	409
1218350	372
1218393	230
1218402	200
1218414	346
1218420	156
1218431	183
1218438	323
1218449	193
1218457	155
1218460	180
1218471	351
1218488	251
1218513	306
1218518	259
1218533	187
1218534	152
1218549	195
1218560	184
1218564	184
1218565	227
1218574	509
1218579	446
1218586	309
1218589	266
1218613	416
1218649	155
1218675	186
1218677	393
1218703	437
1218721	202
1218726	243
1218737	185
1218739	179
1218742	282
1218744	504
1218746	186
1218751	221
1218753	181
1218755	225
1218761	184
1218795	184
1218816	339
1218819	205
1218831	179
1218836	251
1218837	245
1218867	192
1218874	395
1218877	174
1218880	187
1218885	297
1218895	614
1218898	199
1218899	189
1218915	199
1218921	236
1218923	192
1218928	206
1218932	162
1218936	187
1218941	245
1218947	225
1218953	311
1218964	552
1218968	229
1218972	226
1218976	171
1218977	531
1218978	322
1218985	176
1218995	287
1219006	220
1219009	202
1219013	187
1219014	231
1219018	195
1219036	357
1219047	155
1219091	349
1219093	177
1219102	208
1219120	200
1219129	184
1219132	173
1219152	410
1219154	168
1219181	239
1219187	208
1219189	177
1219191	170
1219194	212
1219222	179
1219223	212
1219227	234
1219236	205
1219248	360
1219256	167
1219308	311
1219356	190
1219376	175
1219399	279
1219411	218
1219414	180
1219466	254
1219509	240
1219514	267
1219519	180
1219528	224
1219554	195
1219592	220
1219593	451
1219602	190
1219603	314
1219608	241
1219612	915
1219670	159
1219671	193
1219674	187
1219686	365
1219689	176
1219725	182
1219731	177
1219739	184
1219751	197
1219769	205
1219796	226
1219797	202
1219798	208
1219803	227
1219817	184
1219819	150
1219822	183
1219838	176
1219844	186
1219848	224
1219861	244
1219865	228
1219882	174
1219888	187
1219904	246
1219924	186
1219936	187
1219948	680
1219958	187
1219970	182
1219979	414
1219982	216
1219991	236
1219996	211
1220034	215
1220040	199
1220066	218
1220068	207
1220069	174
1220081	183
1220090	295
1220091	229
1220094	381
1220098	463
1220101	187
1220104	258
1220116	178
1220118	247
1220125	261
1220160	357
1220168	271
1220202	327
1220243	177
1220261	213
1220275	210
1220289	199
1220307	204
1220330	384
1220349	248
1220350	194
1220358	196
1220359	381
1220365	180
1220367	186
1220388	192
1220392	180
1220407	180
1220408	168
1220412	193
1220415	263
1220418	192
1220422	424
1220423	200
1220426	262
1220442	236
1220443	543
1220445	190
1220454	193
1220478	335
1220480	200
1220489	257
1220534	193
1220538	268
1220545	206
1220546	245
1220549	154
1220552	235
1220560	203
1220571	182
1220574	174
1220584	229
1220600	187
1220605	189
1220654	246
1220667	884
1220700	233
1220727	480
1220737	190
1220740	173
1220772	193
1220779	277
1220791	302
1220792	199
1220815	244
1220829	193
1220842	181
1220863	199
1220869	189
1220879	358
1220888	174
1220896	217
1220910	211
1220911	325
1220916	181
1220919	192
1220921	179
1220928	288
1220939	220
1220951	207
1220954	187
1220960	194
1220964	225
1220967	412
1220975	131
1220988	268
1221016	390
1221032	218
1221034	199
1221035	177
1221036	197
1221046	132
1221049	189
1221053	198
1221073	187
1221087	190
1221100	159
1221140	187
1221162	249
1221163	278
1221164	196
1221171	207
1221182	196
1221184	213
1221190	648
1221191	167
1221195	199
1221196	402
1221200	184
1221233	336
1221237	220
1221260	490
1221262	241
1221263	283
1221280	224
1221282	273
1221307	197
1221323	184
1221336	171
1221341	187
1221363	231
1221385	230
1221393	164
1221405	190
1221411	178
1221430	259
1221446	187
1221454	312
1221462	480
1221466	193
1221495	203
1221497	224
1221504	199
1221506	307
1221511	204
1221520	233
1221525	280
1221532	199
1221548	178
1221568	170
1221573	323
1221582	196
1221585	187
1221592	259
1221595	188
1221606	248
1221608	235
1221609	308
1221619	230
1221625	144
1221626	1006
1221640	184
1221656	196
1221658	220
1221672	359
1221676	200
1221697	224
1221700	235
1221709	149
1221711	181
1221714	211
1221736	458
1221738	229
1221744	193
1221746	173
1221753	167
1221754	729
1221764	525
1221765	443
1221788	223
1221790	233
1221805	283
1221817	233
1221835	229
1221837	277
1221846	197
1221847	203
1221866	241
1221875	229
1221877	266
1221895	180
1221917	356
1221926	179
1221939	233
1221974	174
1222008	199
1222011	177
1222026	174
1222031	180
1222067	185
1222073	279
1222096	187
1222102	193
1222117	226
1222121	220
1222163	221
1222166	197
1222196	204
1222203	217
1222208	168
1222228	219
1222236	347
1222278	281
1222297	218
1222303	200
1222316	217
1222320	151
1222321	208
1222323	226
1222348	191
1222371	152
1222382	396
1222408	192
1222409	199
1222414	181
1222422	177
1222451	247
1222452	193
1222466	175
1222472	187
1222473	225
1222480	149
1222481	174
1222483	215
1222509	239
1222516	190
1222546	205
1222562	245
1222589	333
1222598	207
1222658	187
1222673	204
1222675	187
1222690	184
1222691	193
1222725	462
1222733	368
1222750	162
1222792	268
1222804	187
1222805	222
1222811	162
1222812	273
1222826	286
1222830	603
1222834	195
1222859	502
1222875	199
1222878	244
1222880	235
1222892	200
1222897	239
1222902	181
1222930	217
1222936	232
1222946	190
1222950	299
1222953	355
1222958	207
1222962	259
1222971	193
1222976	198
1222978	229
1223003	187
1223012	211
1223018	252
1223025	298
1223030	233
1223060	209
1223072	224
1223082	272
1223083	490
1223092	180
1223110	187
1223113	233
1223130	187
1223132	190
1223148	193
1223157	199
1223171	183
1223172	199
1223180	293
1223181	279
1223204	168
1223205	231
1223220	284
1223227	161
1223230	148
1223267	199
1223268	225
1223276	186
1223282	192
1223290	329
1223317	187
1223320	183
1223350	207
1223357	181
1223367	193
1223375	152
1223402	180
1223406	168
1223408	248
1223412	263
1223416	261
1223417	172
1223422	214
1223427	232
1223438	245
1223501	288
1223505	174
1223524	168
1223541	193
1223550	194
1223576	300
1223597	168
1223611	188
1223624	183
1223655	255
1223656	366
1223665	198
1223667	166
1223671	208
1223673	192
1223678	240
1223679	253
1223683	195
1223685	175
1223686	239
1223687	187
1223698	328
1223703	204
1223709	168
1223733	236
1223736	229
1223747	222
1223751	263
1223763	183
1223771	199
1223794	272
1223828	253
1223840	344
1223841	215
1223877	223
1223912	168
1223913	383
1223918	187
1223936	279
1223938	217
1223952	187
1223955	246
1223958	199
1223967	187
1223968	174
1223972	186
1223973	257
1223975	152
1223989	193
1223996	224
1224020	293
1224037	207
1224040	226
1224044	194
1224060	326
1224062	187
1224070	253
1224076	208
1224092	287
1224095	229
1224100	203
1224122	214
1224123	269
1224141	245
1224145	220
1224177	279
1224196	190
1224224	275
1224226	194
1224233	244
1224238	180
1224243	245
1224263	199
1224276	160
1224280	226
1224286	159
1224289	259
1224294	223
1224305	200
1224311	227
1224315	211
1224323	228
1224329	216
1224331	472
1224337	259
1224344	137
1224349	223
1224351	277
1224354	180
1224360	226
1224372	199
1224405	213
1224426	282
1224427	1334
1224430	208
1224445	378
1224446	181
1224462	187
1224465	271
1224485	502
1224495	187
1224509	252
1224555	181
1224562	177
1224571	185
1224572	200
1224583	179
1224603	218
1224626	177
1224639	383
1224642	191
1224652	210
1224653	228
1224660	197
1224666	246
1224707	206
1224721	221
1224750	174
1224753	273
1224799	198
1224804	290
1224832	180
1224839	351
1224842	281
1224846	190
1224850	311
1224855	496
1224861	199
1224862	313
1224873	187
1224887	246
1224897	44
1224906	315
1224915	197
1224927	177
1224937	167
1224939	155
1224944	172
1224946	200
1224947	347
1224961	191
1224962	479
1224998	217
1225034	242
1225035	205
1225037	182
1225057	203
1225094	236
1225127	172
1225135	326
1225142	220
1225145	338
1225153	277
1225176	220
1225208	168
1225210	209
1225228	485
1225263	312
1225291	177
1225303	197
1225325	282
1225351	396
1225357	419
1225359	178
1225381	213
1225394	203
1225401	190
1225410	242
1225412	164
1225425	261
1225440	174
1225441	227
1225459	174
1225465	189
1225472	187
1225473	68
1225479	211
1225485	375
1225495	181
1225498	243
1225520	201
1225527	187
1225532	296
1225534	299
1225569	224
1225601	223
1225619	187
1225646	461
1225647	282
1225649	193
1225654	427
1225657	215
1225664	226
1225667	180
1225751	183
1225765	323
1225778	183
1225779	199
1225787	214
1225812	190
1225816	206
1225825	196
1225839	186
1225841	200
1225866	206
1225870	177
1225877	186
1225884	623
1225897	218
1225910	176
1225929	199
1225943	193
1225948	269
1225956	217
1225957	235
1225974	176
1225987	227
1226010	174
1226046	160
1226056	196
1226061	239
1226067	170
1226120	236
1226145	178
1226148	193
1226158	193
1226171	212
1226174	635
1226178	226
1226182	193
1226183	217
1226219	647
1226225	199
1226256	190
1226260	160
1226289	190
1226306	163
1226311	182
1226322	209
1226357	509
1226365	193
1226390	174
1226391	230
1226393	217
1226409	246
1226443	171
1226474	232
1226483	320
1226498	334
1226508	252
1226513	193
1226552	224
1226611	180
1226627	178
1226636	196
1226638	195
1226641	196
1226646	193
1226649	203
1226653	192
1226708	264
1226709	239
1226715	193
1226719	340
1226721	193
1226727	184
1226750	208
1226761	211
1226763	278
1226773	196
1226777	324
1226783	162
1226784	177
1226796	187
1226809	205
1226868	435
1226883	187
1226885	221
1226919	193
1226938	207
1226941	208
1226952	415
1227004	381
1227009	201
1227023	258
1227042	178
1227101	168
1227134	377
1227143	187
1227179	197
1227239	188
1227251	205
1227255	1120
1227264	146
1227267	270
1227291	262
1227323	192
1227351	223
1227355	186
1227359	239
1227368	305
1227380	231
1227384	181
1227398	181
1227448	224
1227485	240
1227487	193
1227508	290
1227517	213
1227527	276
1227551	199
1227556	186
1227588	188
1227593	301
1227645	193
1227649	156
1227681	229
1227687	343
1227691	336
1227709	306
1227713	187
1227723	257
1227733	307
1227735	266
1227744	282
1227752	285
1227763	548
1227775	422
1227789	495
1227801	206
1227818	271
1227830	209
1227831	251
1227854	186
1227881	227
1227882	158
1227884	376
1227885	1186
1227886	121
1227887	212
1227890	217
1227891	194
1227893	366
1227896	812
1227897	502
1227898	138
1227899	323
1227901	1226
1227904	508
1227905	242
1227908	304
1227909	296
1227910	1278
1227911	278
1227914	147
1227915	1055
1227916	321
1227917	155
1227918	174
1227920	193
1227921	169
1227923	185
1227926	176
1227927	215
1227928	315
1227929	281
1227931	604
1227932	207
1227933	140
1227934	128
1227935	175
1227937	245
1227940	228
1227941	290
1227944	198
1227945	265
1227946	211
1227948	296
1227952	170
1227954	222
1227957	260
1227958	264
1227959	276
1227961	231
1227962	262
1227963	192
1227966	312
1227967	235
1227968	229
1227970	243
1227975	161
1227977	188
1227979	183
1227987	310
1227988	220
1227991	175
1227992	272
1227995	187
1227996	290
1227999	347
1228001	143
1228004	366
1228009	208
1228013	614
1228014	168
1228015	238
1228019	266
1228020	369
1228021	187
1228022	158
1228023	242
1228024	210
1228027	282
1228030	191
1228031	190
1228037	259
1228039	248
1228041	191
1228045	255
1228049	170
1228051	340
1228054	327
1228057	218
1228059	214
1228060	267
1228064	200
1228066	163
1228069	180
1228071	181
1228074	223
1228077	179
1228079	226
1228080	216
1228081	201
1228084	211
1228092	172
1228098	172
1228100	165
1228101	173
1228105	635
1228106	251
1228109	252
1228114	284
1228121	315
1228122	240
1228127	198
1228129	275
1228132	198
1228139	192
1228149	247
1228152	363
1228155	336
1228160	186
1228161	183
1228162	317
1228164	230
1228178	375
1228179	707
1228180	1021
1228184	196
1228185	190
1228186	273
1228187	399
1228190	176
1228191	167
1228193	181
1228195	201
1228197	259
1228199	191
1228209	189
1228233	204
1228234	223
1228235	332
1228237	111
1228240	309
1228242	182
1228243	175
1228247	180
1228249	343
1228253	248
1228254	204
1228255	242
1228256	162
1228259	217
1228261	174
1228262	453
1228264	342
1228265	279
1228266	164
1228268	181
1228269	163
1228271	797
1228273	342
1228274	289
1228275	186
1228278	177
1228280	118
1228281	551
1228283	224
1228285	365
1228286	464
1228287	218
1228290	681
1228292	228
1228293	187
1228295	148
1228297	181
1228299	170
1228300	283
1228301	304
1228304	184
1228305	477
1228307	199
1228308	278
1228309	183
1228317	260
1228327	202
1228333	248
1228337	256
1228342	167
1228343	817
1228348	227
1228349	470
1228355	397
1228356	176
1228357	156
1228358	196
1228359	151
1228361	194
1228362	138
1228364	216
1228366	219
1228367	275
1228368	312
1228369	274
1228370	625
1228371	437
1228372	939
1228374	203
1228375	574
1228376	225
1228377	283
1228379	292
1228381	214
1228382	395
1228384	211
1228385	196
1228386	359
1228387	213
1228389	165
1228392	601
1228393	887
1228395	535
1228396	702
1228397	282
1228399	224
1228400	227
1228402	583
1228403	324
1228404	345
1228406	324
1228407	279
1228409	249
1228412	396
1228414	274
1228415	220
1228416	253
1228417	265
1228418	494
1228421	439
1228426	275
1228428	259
1228429	591
1228431	923
1228439	234
1228443	430
1228444	1292
1228450	202
1228453	297
1228454	218
1228460	280
1228464	429
1228465	159
1228472	164
1228477	184
1228478	337
1228479	181
1228480	316
1228483	210
1228493	348
1228494	196
1228502	157
1228506	370
1228507	204
1228508	190
1228509	277
1228512	215
1228517	195
1228520	286
1228521	106
1228522	427
1228523	68
1228524	193
1228526	340
1228527	303
1228528	179
1228532	156
1228533	415
1228534	250
1228536	693
1228537	283
1228539	77
1228541	199
1228545	193
1228547	318
1228548	257
1228549	153
1228550	260
1228552	240
1228553	255
1228554	244
1228555	468
1228558	233
1228560	342
1228561	175
1228562	215
1228563	248
1228564	479
1228565	99
1228566	233
1228568	141
1228569	158
1228570	187
1228573	258
1228574	193
1228575	180
1228577	150
1228582	256
1228583	273
1228584	251
1228585	285
1228586	187
1228589	420
1228591	182
1228592	137
1228594	313
1228595	227
1228596	178
1228599	171
1228603	245
1228605	181
1228606	202
1228608	229
1228609	349
1228613	168
1228615	464
1228616	241
1228617	346
1228618	151
1228623	186
1228624	253
1228625	159
1228626	244
1228630	225
1228631	219
1228633	193
1228638	174
1228642	209
1228645	300
1228647	169
1228648	149
1228650	195
1228652	161
1228653	253
1228654	190
1228658	228
1228660	181
1228668	353
1228669	206
1228677	190
1228678	186
1228695	288
1228699	276
1228701	185
1228705	149
1228709	273
1228711	210
1228714	219
1228715	215
1228717	233
1228718	161
1228720	188
1228723	223
1228727	248
1228728	199
1228730	211
1228742	186
1228743	215
1228749	185
1228750	179
1228755	677
1228756	144
1228757	139
1228758	227
1228762	260
1228765	218
1228769	183
1228771	196
1228773	461
1228775	214
1228777	309
1228778	153
1228780	155
1228781	158
1228783	254
1228786	186
1228794	120
1228795	311
1228799	176
1228804	306
1228805	183
1228810	317
1228811	283
1228814	230
1228816	177
1228817	323
1228819	217
1228820	476
1228824	223
1228826	126
1228830	126
1228833	251
1228836	223
1228837	154
1228839	461
1228843	179
1228844	197
1228851	145
1228852	217
1228857	147
1228858	244
1228860	274
1228861	282
1228864	216
1228865	221
1228867	209
1228869	126
1228872	181
1228874	170
1228877	114
1228878	165
1228879	180
1228880	286
1228882	180
1228884	205
1228886	174
1228888	205
1228892	181
1228894	161
1228895	294
1228896	298
1228901	187
1228903	217
1228910	187
1228911	181
1228912	130
1228914	227
1228915	196
1228916	173
1228924	159
1228925	175
1228927	133
1228928	207
1228929	293
1228931	192
1228935	662
1228936	930
1228939	521
1228942	227
1228950	185
1228951	285
1228954	162
1228956	679
1228959	175
1228960	214
1228962	1902
1228963	181
1228973	207
1228976	211
1228987	406
1228993	159
1228998	201
1228999	564
1229003	139
1229004	212
1229008	178
1229010	137
1229013	129
1229015	361
1229028	149
1229032	202
1229033	109
1229035	790
1229037	165
1229038	222
1229039	214
1229042	565
1229050	112
1229051	195
1229056	303
1229059	437
1229063	790
1229066	236
1229071	149
1229074	213
1229075	172
1229076	148
1229077	157
1229083	172
1229084	171
1229086	662
1229090	184
1229096	135
1229100	232
1229108	219
1229110	217
1229114	262
1229115	260
1229126	187
1229128	192
1229130	187
1229132	131
1229136	240
1229138	157
1229143	191
1229150	226
1229152	344
1229160	187
1229164	216
1229166	148
1229170	218
1229171	142
1229175	407
1229176	112
1229183	149
1229185	144
1229190	165
1229191	142
1229193	147
1229195	202
1229202	171
1229203	167
1229205	237
1229206	189
1229207	131
1229210	480
1229211	190
1229213	199
1229216	250
1229217	152
1229218	159
1229219	184
1229221	182
1229223	241
1229227	177
1229230	182
1229232	160
1229233	194
1229234	108
1229235	272
1229238	235
1229242	352
1229246	247
1229248	800
1229249	161
1229250	113
1229252	191
1229257	246
1229259	174
1229260	224
1229261	162
1229262	193
1229263	178
1229264	188
1229267	173
1229269	261
1229271	310
1229272	193
1229274	184
1229276	181
1229278	170
1229281	218
1229284	162
1229285	246
1229286	270
1229290	190
1229292	193
1229293	241
1229295	428
1229296	214
1229297	476
1229299	159
1229303	269
1229306	202
1229307	551
1229308	248
1229309	209
1229311	390
1229313	149
1229315	236
1229316	153
1229321	260
1229322	240
1229323	180
1229329	238
1229330	175
1229334	282
1229339	289
1229346	194
1229348	278
1229349	238
1229351	144
1229353	152
1229355	192
1229359	152
1229360	200
1229361	150
1229364	223
1229368	131
1229370	167
1229371	226
1229372	252
1229374	259
1229375	198
1229376	160
1229379	235
1229381	261
1229382	371
1229384	182
1229385	324
1229387	309
1229388	162
1229389	149
1229391	330
1229396	287
1229397	260
1229401	228
1229402	175
1229404	148
1229405	181
1229406	205
1229409	262
1229410	176
1229413	176
1229419	168
1229420	210
1229422	194
1229425	187
1229426	196
1229427	221
1229431	157
1229433	126
1229435	150
1229437	267
1229438	242
1229439	245
1229440	155
1229441	224
1229444	220
1229446	178
1229447	339
1229448	161
1229449	405
1229450	394
1229451	915
1229453	443
1229460	53
1229464	142
1229465	117
1229466	486
1229467	171
1229468	219
1229473	149
1229479	220
1229482	360
1229484	191
1229485	1294
1229486	197
1229487	100
1229490	152
1229491	226
1229493	167
1229494	169
1229495	130
1229497	100
1229498	148
1229499	173
1229501	168
1229504	136
1229507	169
1229508	223
1229509	293
1229513	367
1229522	332
1229528	199
1229530	164
1229532	191
1229533	252
1229535	123
1229537	199
1229538	168
1229539	164
1229541	159
1229543	260
1229544	149
1229545	206
1229546	173
1229547	193
1229549	144
1229551	121
1229552	194
1229553	245
1229558	182
1229560	328
1229561	383
1229562	597
1229563	381
1229564	178
1229565	205
1229568	220
1229569	147
1229571	256
1229574	254
1229575	208
1229577	169
1229579	144
1229585	145
1229589	113
1229590	220
1229591	214
1229593	147
1229594	193
1229597	182
1229598	181
1229607	180
1229608	254
1229609	219
1229610	121
1229617	147
1229618	208
1229620	198
1229621	152
1229622	197
1229624	169
1229626	168
1229630	396
1229631	166
1229633	181
1229634	187
1229635	276
1229639	229
1229641	206
1229642	259
1229643	234
1229648	185
1229649	265
1229650	151
1229651	145
1229652	295
1229653	274
1229654	198
1229655	162
1229658	380
1229662	205
1229663	184
1229667	158
1229669	704
1229670	106
1229672	225
1229673	178
1229677	214
1229678	188
1229679	224
1229680	144
1229681	144
1229682	144
1229683	184
1229686	97
1229687	270
1229688	342
1229689	201
1229691	126
1229693	192
1229696	154
1229699	313
1229702	156
1229703	187
1229704	153
1229708	162
1229709	180
1229710	262
1229715	209
1229726	193
1229732	167
1229733	189
1229739	239
1229742	208
1229748	266
1229753	287
1229755	259
1229756	968
1229757	151
1229759	241
1229760	187
1229764	197
1229765	165
1229766	343
1229767	173
1229770	197
1229784	331
1229785	248
1229787	193
1229789	240
1229791	346
1229797	266
1229798	260
1229800	363
1229801	241
1229802	612
1229803	202
1229806	144
1229807	181
1229816	132
1229818	274
1229820	1120
1229829	260
1229830	143
1229839	190
1229848	1681
1229850	220
1229861	235
1229863	181
1229865	183
1229867	264
1229878	231
1229886	210
1229887	182
1229888	236
1229892	189
1229895	133
1229904	193
1229914	227
1229915	313
1229918	214
1229926	578
1229932	231
1229934	192
1229939	176
1229959	257
1229960	291
1229965	481
1229968	179
1229971	196
1229975	316
1229977	145
1229980	134
1229981	199
1229983	204
1229987	285
1229995	505
1230002	413
1230008	314
1230016	183
1230020	167
1230026	190
1230028	140
1230040	323
1230042	159
1230046	134
1230048	332
1230049	790
1230050	171
1230052	181
1230064	468
1230067	154
1230074	217
1230078	415
1230079	190
1230089	203
1230090	187
1230092	214
1230095	187
1230096	152
1230106	201
1230108	151
1230109	211
1230113	204
1230118	145
1230120	147
1230123	172
1230136	279
1230141	186
1230143	197
1230146	186
1230151	172
1230159	217
1230170	193
1230173	170
1230175	731
1230179	147
1230180	220
1230190	232
1230191	1748
1230197	179
1230198	176
1230200	167
1230201	177
1230203	143
1230205	660
1230210	225
1230216	167
1230219	243
1230226	319
1230230	266
1230233	190
1230238	242
1230239	258
1230244	415
1230249	155
1230250	149
1230251	173
1230258	269
1230260	110
1230263	258
1230264	153
1230282	312
1230284	224
1230286	205
1230289	193
1230295	440
1230299	174
1230304	234
1230305	214
1230307	72
1230308	277
1230315	202
1230319	441
1230320	112
1230323	181
1230329	159
1230330	322
1230331	801
1230334	143
1230336	175
1230339	199
1230341	189
1230343	214
1230344	197
1230345	154
1230346	164
1230347	248
1230348	187
1230349	218
1230353	156
1230360	373
1230361	369
1230362	395
1230364	181
1230366	158
1230367	329
1230368	230
1230369	233
1230372	199
1230377	268
1230379	152
1230380	349
1230383	203
1230384	197
1230387	144
1230390	335
1230391	174
1230392	157
1230393	149
1230394	368
1230396	193
1230397	791
1230399	285
1230404	197
1230407	429
1230409	175
1230410	170
1230411	190
1230414	152
1230417	201
1230418	180
1230419	153
1230420	219
