id	type	parent_id	name_cn	name_en	alias	is_abroad	is_world_known	school_type	is_double_first	education_type	province	city	is_985
102968	0	0	米纳斯吉拉斯联邦大学	Universidade Federal de Minas Gerais		1	0	NULL	0	NULL	NULL	NULL	0
103699	0	0	糕包联盟学院	The Cooper Union for the Advancement of Science & Art		1	0	NULL	0	NULL	NULL	NULL	0
105145	0	0	索尔福德大学	University of Salford		1	0	NULL	0	NULL	NULL	NULL	0
105065	0	0	索耳福大学	University of Salford		1	0	NULL	0	NULL	NULL	NULL	0
102997	0	0	索菲亚大学	Sofia University St. Kliment Ohridski		1	0	NULL	0	NULL	NULL	NULL	0
103542	0	0	索诺马州立大学	Sonoma State University 		1	0	NULL	0	NULL	NULL	NULL	0
102566	0	0	红河卫生职业学院			0	0	高职类	0	专科	云南	红河哈尼族彝族自治州	0
102521	0	0	红河学院			0	0	综合类	0	本科	云南	红河哈尼族彝族自治州	0
105190	0	0	约克圣约翰大学	York St John University		1	0	NULL	0	NULL	NULL	NULL	0
105071	0	0	约克大学	University of York		1	1	NULL	0	NULL	NULL	NULL	0
105213	0	0	约旦大学	University of Jordan		1	0	NULL	0	NULL	NULL	NULL	0
105214	0	0	约旦科技大学	Jordan University of Science & Technology		1	0	NULL	0	NULL	NULL	NULL	0
105305	0	0	约翰内斯古腾堡大学美因茨	Johannes Gutenberg University Mainz		1	0	NULL	0	NULL	NULL	NULL	0
104006	0	0	约翰内斯堡大学	University of Johannesburg		1	0	NULL	0	NULL	NULL	NULL	0
103771	0	0	约翰霍普金斯大学	Johns Hopkins University		1	1	NULL	0	NULL	NULL	NULL	0
104848	0	0	约阿尼纳大学	University of Ioannina		1	0	NULL	0	NULL	NULL	NULL	0
104731	0	0	纳沙泰尔大学	University of Neuchâtel		1	0	NULL	0	NULL	NULL	NULL	0
104810	0	0	纳瓦拉大学	University of Navarra		1	0	NULL	0	NULL	NULL	NULL	0
105306	0	0	纽伦堡大学	Friedrich Alexander University Erlangen-Nuremberg		1	0	NULL	0	NULL	NULL	NULL	0
102890	0	0	纽卡索大学	University of Newcastle		1	0	NULL	0	NULL	NULL	NULL	0
105205	0	0	纽曼大学	Newman University, Birmingham		1	0	NULL	0	NULL	NULL	NULL	0
103780	0	0	纽约大学	New York University (NYU)		1	1	NULL	0	NULL	NULL	NULL	0
103696	0	0	纽约州立大学	State University of New York		1	0	NULL	0	NULL	NULL	NULL	0
103964	0	0	纽约州立大学上州医学中心	SUNY Upstate Medical University		1	0	NULL	0	NULL	NULL	NULL	0
103959	0	0	纽约州立大学下州医学中心	State University of New York Health Science Center at Brooklyn		1	0	NULL	0	NULL	NULL	NULL	0
105245	0	0	纽约州立大学奥尔巴尼分校	State University of New York at Albany		1	0	NULL	0	NULL	NULL	NULL	0
103895	0	0	纽约州立大学宾汉姆顿分校	Binghamton University SUNY		1	0	NULL	0	NULL	NULL	NULL	0
105238	0	0	纽约州立大学宾汉姆顿大学	The State University of New York at Binghamton		1	0	NULL	0	NULL	NULL	NULL	0
105244	0	0	纽约州立大学布法罗分校	University at Buffalo, the State University of New York		1	0	NULL	0	NULL	NULL	NULL	0
103819	0	0	纽约州立大学水牛城分校	University at Buffalo SUNY		1	0	NULL	0	NULL	NULL	NULL	0
103826	0	0	纽约州立大学石溪分校	Stony Brook University, State University of New York		1	0	NULL	0	NULL	NULL	NULL	0
103875	0	0	纽约州立大学阿尔巴尼分校	University at Albany SUNY		1	0	NULL	0	NULL	NULL	NULL	0
103848	0	0	纽约市立大学	City University of New York		1	0	NULL	0	NULL	NULL	NULL	0
103968	0	0	纽约市立大学亨特学院	CUNY Hunter College		1	0	NULL	0	NULL	NULL	NULL	0
103962	0	0	纽约市立大学研究生院	CUNY Graduate School and University Center		1	0	NULL	0	NULL	NULL	NULL	0
103697	0	0	纽约市立学院	City College of New York		1	0	NULL	0	NULL	NULL	NULL	0
103592	0	0	纽罕文大学	University of New Haven 		1	0	NULL	0	NULL	NULL	NULL	0
103419	0	0	纽芬兰纪念大学	Memorial University of Newfoundland		1	0	NULL	0	NULL	NULL	NULL	0
101021	0	0	绍兴文理学院			0	0	师范类	0	本科	浙江	绍兴市	0
101114	0	0	绍兴文理学院元培学院			0	0	师范类	0	独立学院	浙江	绍兴市	0
101070	0	0	绍兴职业技术学院			0	0	高职类	0	民办(专科)	浙江	绍兴市	0
100675	0	0	绥化学院			0	0	综合类	0	本科	黑龙江	绥化市	0
100748	0	0	绥化市教育学院			0	0	师范类	0	专科（高职）	黑龙江	绥化市	0
102883	0	0	维也纳医科大学	Medical University of Vienna		1	0	NULL	0	NULL	NULL	NULL	0
102875	0	0	维也纳大学	University of Vienna		1	0	NULL	0	NULL	NULL	NULL	0
102876	0	0	维也纳工业大学	Vienna University of Technology		1	0	NULL	0	NULL	NULL	NULL	0
103833	0	0	维克森林大学	Wake Forest University		1	0	NULL	0	NULL	NULL	NULL	0
103470	0	0	维尔纽斯大学	Vilnius University		1	0	NULL	0	NULL	NULL	NULL	0
103471	0	0	维尔纽斯工业大学	Vilnius Gediminas Technical University		1	0	NULL	0	NULL	NULL	NULL	0
103106	0	0	维尔茨堡大学	Julius-Maximilians-Universität Würzburg		1	0	NULL	0	NULL	NULL	NULL	0
104833	0	0	维戈大学	University of Vigo		1	0	NULL	0	NULL	NULL	NULL	0
103730	0	0	维拉诺瓦大学	Villanova University  		1	0	NULL	0	NULL	NULL	NULL	0
103077	0	0	维滕/黑尔德克大学	Universität Witten/Herdecke		1	0	NULL	0	NULL	NULL	NULL	0
102977	0	0	维索萨联邦大学	Universidade Federal de Viçosa-UFV		1	0	NULL	0	NULL	NULL	NULL	0
104937	0	0	维罗纳大学	Verona University		1	0	NULL	0	NULL	NULL	NULL	0
103689	0	0	维诺纳州立大学	Winona State University		1	0	NULL	0	NULL	NULL	NULL	0
102343	0	0	绵阳师范学院			0	0	师范类	0	本科	四川	绵阳市	0
102378	0	0	绵阳职业技术学院			0	0	高职类	0	示范(高职)	四川	绵阳市	0
104709	0	0	综合研究大学院大学	The Graduate University for Advanced Studies		1	0	NULL	0	NULL	NULL	NULL	0
103667	0	0	缅因大学	University of Maine 		1	0	NULL	0	NULL	NULL	NULL	0
105084	0	0	罗伯特哥顿大学	The Robert Gordon University，Aberdeen		1	0	NULL	0	NULL	NULL	NULL	0
105249	0	0	罗伯特戈登大学	Robert Gordon University, Aberdeen		1	0	NULL	0	NULL	NULL	NULL	0
105150	0	0	罗伯特戈顿大学	Robert Gordon University		1	0	NULL	0	NULL	NULL	NULL	0
104878	0	0	罗兰大学	Eotvos Lorand University		1	0	NULL	0	NULL	NULL	NULL	0
103015	0	0	罗兹大学	University of Lodz		1	0	NULL	0	NULL	NULL	NULL	0
103022	0	0	罗兹工业大学	Łodz University of Technology		1	0	NULL	0	NULL	NULL	NULL	0
103805	0	0	罗切斯特大学	University of Rochester		1	0	NULL	0	NULL	NULL	NULL	0
103936	0	0	罗切斯特理工学院	Rochester Institute of Technology		1	0	NULL	0	NULL	NULL	NULL	0
102080	0	0	罗定职业技术学院			0	0	高职类	0	专科	广东	云浮市	0
103151	0	0	罗巴切夫斯基州立大学	Lobachevsky University		1	0	NULL	0	NULL	NULL	NULL	0
103701	0	0	罗彻斯特大学	University of Rochester		1	0	NULL	0	NULL	NULL	NULL	0
103731	0	0	罗得岛设计学院	Rhode Island School of Design		1	0	NULL	0	NULL	NULL	NULL	0
103961	0	0	罗德岛大学	University of Rhode Island		1	0	NULL	0	NULL	NULL	NULL	0
104007	0	0	罗德斯大学	Rhodes University		1	0	NULL	0	NULL	NULL	NULL	0
103030	0	0	罗斯基勒大学	Roskilde University		1	0	NULL	0	NULL	NULL	NULL	0
103120	0	0	罗斯托克大学	Universität Rostock		1	0	NULL	0	NULL	NULL	NULL	0
103816	0	0	罗格斯大学	Rutgers University - New Brunswick		1	0	NULL	0	NULL	NULL	NULL	0
103872	0	0	罗格斯大学纽华克分校	Rutgers - The State University of New Jersey, Newark		1	0	NULL	0	NULL	NULL	NULL	0
105184	0	0	罗汉普顿大学	Roehampton University		1	0	NULL	0	NULL	NULL	NULL	0
104829	0	0	罗维拉大学	University of Rovira i Virgili		1	0	NULL	0	NULL	NULL	NULL	0
103240	0	0	罗萨里奥大学	Universidad del Rosario		1	0	NULL	0	NULL	NULL	NULL	0
103560	0	0	罗马林达大学	Loma Linda University		1	0	NULL	0	NULL	NULL	NULL	0
104913	0	0	罗马第一大学	Sapienza University of Rome		1	0	NULL	0	NULL	NULL	NULL	0
104932	0	0	罗马第三大学	Università degli studi Roma Tre		1	0	NULL	0	NULL	NULL	NULL	0
104920	0	0	罗马第二大学	University of Rome University of Rome "Tor Vergata"		1	0	NULL	0	NULL	NULL	NULL	0
104424	0	0	美作大学			1	0	NULL	0	NULL	NULL	NULL	0
103844	0	0	美利坚大学	American University		1	0	NULL	0	NULL	NULL	NULL	0
103102	0	0	美因茨大学	Johannes Gutenberg Universität Mainz		1	0	NULL	0	NULL	NULL	NULL	0
103678	0	0	美国东北大学	Northeastern University		1	0	NULL	0	NULL	NULL	NULL	0
103939	0	0	美国奥克兰大学	Oakland University		1	0	NULL	0	NULL	NULL	NULL	0
103668	0	0	美国新英格兰大学	University of New England 		1	0	NULL	0	NULL	NULL	NULL	0
103574	0	0	美国空军军官学校	United States Air Force Academy 		1	0	NULL	0	NULL	NULL	NULL	0
103753	0	0	美国管理科技大学	Template		1	0	NULL	0	NULL	NULL	NULL	0
103626	0	0	美国西北大学	Northwestern University		1	0	NULL	0	NULL	NULL	NULL	0
105281	0	0	美国贝鲁特大学	American University of Beirut		1	0	NULL	0	NULL	NULL	NULL	0
103900	0	0	美国迈阿密大学	Miami University		1	0	NULL	0	NULL	NULL	NULL	0
104524	0	0	群马县立县民健康科学大学			1	0	NULL	0	NULL	NULL	NULL	0
104525	0	0	群马县立女子大学			1	0	NULL	0	NULL	NULL	NULL	0
104645	0	0	群马大学	Gunma University		1	0	NULL	0	NULL	NULL	NULL	0
104105	0	0	群马帕斯大学			1	0	NULL	0	NULL	NULL	NULL	0
104098	0	0	群马社会福祉大学			1	0	NULL	0	NULL	NULL	NULL	0
104366	0	0	羽衣国际大学			1	0	NULL	0	NULL	NULL	NULL	0
103366	0	0	翰林大学	Hallym University		1	0	NULL	0	NULL	NULL	NULL	0
103751	0	0	老道明大学	Old Dominion University		1	0	NULL	0	NULL	NULL	NULL	0
105131	0	0	考文垂大学	Coventry University		1	0	NULL	0	NULL	NULL	NULL	0
103472	0	0	考纳斯工业大学	Kaunas University of Technology		1	0	NULL	0	NULL	NULL	NULL	0
104783	0	0	耶尔德兹理工大学	Yıldız Technical University		1	0	NULL	0	NULL	NULL	NULL	0
103057	0	0	耶拿大学	Friedrich-Schiller-Universität Jena		1	0	NULL	0	NULL	NULL	NULL	0
104901	0	0	耶路撒冷希伯来大学	The Hebrew University of Jerusalem		1	1	NULL	0	NULL	NULL	NULL	0
103770	0	0	耶鲁大学	Yale University		1	1	NULL	0	NULL	NULL	NULL	0
101459	0	0	聊城大学			0	0	综合类	0	本科	山东	聊城市	0
101590	0	0	聊城大学东昌学院			0	0	综合类	0	独立学院	山东	聊城市	0
101576	0	0	聊城教育学院		山东省聊城教育学院	0	0	综合类	0	专科（高职）	山东	聊城市	0
101510	0	0	聊城职业技术学院			0	0	高职类	0	专科	山东	聊城市	0
103665	0	0	联合学院	Unity College 		1	0	NULL	0	NULL	NULL	NULL	0
102989	0	0	联邦戈亚大学	Federal University of Goiás		1	0	NULL	0	NULL	NULL	NULL	0
102104	0	0	肇庆医学高等专科学校			0	0	医药类	0	专科（高职）	广东	肇庆市	0
102023	0	0	肇庆学院			0	0	师范类	0	本科	广东	肇庆市	0
103860	0	0	肯塔基大学	University of Kentucky		1	0	NULL	0	NULL	NULL	NULL	0
103639	0	0	肯塔基州立大学	Kentucky State University		1	0	NULL	0	NULL	NULL	NULL	0
103645	0	0	肯塔基社区暨科技学院	Kentucky Community and Technical College 		1	0	NULL	0	NULL	NULL	NULL	0
105124	0	0	肯特大学	University of Kent		1	0	NULL	0	NULL	NULL	NULL	0
103898	0	0	肯特州立大学	Kent State University		1	0	NULL	0	NULL	NULL	NULL	0
104831	0	0	胡安卡洛斯国王大学	King Juan Carlos University		1	0	NULL	0	NULL	NULL	NULL	0
104092	0	0	自治医科大学			1	0	NULL	0	NULL	NULL	NULL	0
103416	0	0	舍布鲁克大学	Université de Sherbrooke		1	0	NULL	0	NULL	NULL	NULL	0
105319	0	0	艾克斯－马赛大学	Aix-Marseille Université		1	0	NULL	0	NULL	NULL	NULL	0
105182	0	0	艾吉希尔大学	Edge Hill University		1	0	NULL	0	NULL	NULL	NULL	0
102855	0	0	艾因夏姆斯大学	Ain Shams University		1	0	NULL	0	NULL	NULL	NULL	0
105024	0	0	艾塞克斯大学	University of Essex		1	0	NULL	0	NULL	NULL	NULL	0
103635	0	0	艾奥瓦大学	University of Iowa		1	0	NULL	0	NULL	NULL	NULL	0
103636	0	0	艾奥瓦州立大学	Iowa State University		1	0	NULL	0	NULL	NULL	NULL	0
105004	0	0	艾尔朗加大学	Airlangga University		1	0	NULL	0	NULL	NULL	NULL	0
103041	0	0	艾希施泰特天主教大学	Katholische Universität Eichstätt		1	0	NULL	0	NULL	NULL	NULL	0
103615	0	0	艾文理大学	Emory University		1	0	NULL	0	NULL	NULL	NULL	0
102859	0	0	艾斯尤特大学	Assiut University		1	0	NULL	0	NULL	NULL	NULL	0
104928	0	0	艾米利亚大学	University of Modena and Reggio Emilia		1	0	NULL	0	NULL	NULL	NULL	0
103797	0	0	艾茉莉大学	Emory University		1	0	NULL	0	NULL	NULL	NULL	0
102857	0	0	艾资哈尔大学	Al Azhar University		1	0	NULL	0	NULL	NULL	NULL	0
105488	0	0	芜湖信息技术职业学院			0	0	高职类	0	专科	安徽	芜湖市	0
101158	0	0	芜湖职业技术学院			0	0	高职类	0	示范(高职)	安徽	芜湖市	0
103767	0	0	芝加哥大学	University of Chicago		1	1	NULL	0	NULL	NULL	NULL	0
103890	0	0	芝加哥洛约拉大学	Loyola University Chicago		1	0	NULL	0	NULL	NULL	NULL	0
104702	0	0	芝浦工業大学	Shibaura Institute of Technology Tokyo		1	0	NULL	0	NULL	NULL	NULL	0
104374	0	0	芦屋大学			1	0	NULL	0	NULL	NULL	NULL	0
104327	0	0	花园大学			1	0	NULL	0	NULL	NULL	NULL	0
102850	0	0	苏丹卡布斯大学	Sultan Qaboos University		1	0	NULL	0	NULL	NULL	NULL	0
102862	0	0	苏伊士运河大学	Suez Canal University		1	0	NULL	0	NULL	NULL	NULL	0
104760	0	0	苏兰拉里技术大学	Suranaree University of Technology		1	0	NULL	0	NULL	NULL	NULL	0
103652	0	0	苏利文大学	Sullivan University		1	0	NULL	0	NULL	NULL	NULL	0
100968	0	0	苏州信息职业技术学院			0	0	高职类	0	专科	江苏	苏州市	0
100955	0	0	苏州健雄职业技术学院			0	0	高职类	0	专科	江苏	苏州市	0
100929	0	0	苏州农业职业技术学院			0	0	高职类	0	专科	江苏	苏州市	0
100922	0	0	苏州卫生职业技术学院			0	0	高职类	0	专科	江苏	苏州市	0
100843	1	0	苏州大学			0	0	综合类	1	本科	江苏	苏州市	0
100999	0	0	苏州大学应用技术学院			0	0	综合类	0	独立学院	江苏	苏州市	0
100998	0	0	苏州大学文正学院			0	0	综合类	0	独立学院	江苏	苏州市	0
100970	0	0	苏州工业园区服务外包职业学院			0	0	高职类	0	专科	江苏	苏州市	0
100930	0	0	苏州工业园区职业技术学院			0	0	高职类	0	示范(高职)	江苏	苏州市	0
100920	0	0	苏州工业职业技术学院			0	0	高职类	0	专科	江苏	苏州市	0
100898	0	0	苏州工艺美术职业技术学院			0	0	高职类	0	骨干(高职)	江苏	苏州市	0
105625	0	0	苏州幼儿师范高等专科学校			0	0	师范类	0	专科	江苏	苏州市	0
100921	0	0	苏州托普信息职业技术学院			0	0	高职类	0	民办(专科)	江苏	苏州市	0
100959	0	0	苏州百年职业学院		苏州港大思培科技职业学院	0	0	高职类	0	民办(专科)	江苏	苏州市	0
100872	0	0	苏州科技大学		苏州科技学院	0	0	理工类	0	本科	江苏	苏州市	0
101000	0	0	苏州科技大学天平学院		苏州科技学院天平学院	0	0	理工类	0	独立学院	江苏	苏州市	0
100919	0	0	苏州经贸职业技术学院			0	0	高职类	0	专科	江苏	苏州市	0
100902	0	0	苏州职业大学			0	0	理工类	0	专科（高职）	江苏	苏州市	0
100965	0	0	苏州高博软件技术职业学院			0	0	高职类	0	民办(专科)	江苏	苏州市	0
105212	0	0	苏格兰高地与岛屿大学	University of the Highlands and Islands		1	0	NULL	0	NULL	NULL	NULL	0
104800	0	0	苏梅州立大学	Sumy State University		1	0	NULL	0	NULL	NULL	NULL	0
104724	0	0	苏黎世大学	University of Zurich		1	1	NULL	0	NULL	NULL	NULL	0
104722	0	0	苏黎世联邦理工学院	ETH Zurich - Swiss Federal Institute of Technology		1	1	NULL	0	NULL	NULL	NULL	0
104037	0	0	苫小牧驹泽大学			1	0	NULL	0	NULL	NULL	NULL	0
105058	0	0	英国公开大学	The Open University，Milton Keynes		1	0	NULL	0	NULL	NULL	NULL	0
105196	0	0	英国圣玛丽大学	St Mary's University, Twickenham		1	0	NULL	0	NULL	NULL	NULL	0
105202	0	0	英国坎特伯雷大学	Canterbury Christ Church University		1	0	NULL	0	NULL	NULL	NULL	0
105133	0	0	英国基尔大学	Keele University		1	0	NULL	0	NULL	NULL	NULL	0
105165	0	0	英国林肯大学	University of Lincoln		1	0	NULL	0	NULL	NULL	NULL	0
105062	0	0	英国皇家护理学院	Royal College of Nursing		1	0	NULL	0	NULL	NULL	NULL	0
105102	0	0	英国约克大学	University of York		1	0	NULL	0	NULL	NULL	NULL	0
105106	0	0	英国纽卡斯尔大学	Newcastle University		1	0	NULL	0	NULL	NULL	NULL	0
103397	0	0	英属哥伦比亚大学	University of British Columbia		1	1	NULL	0	NULL	NULL	NULL	0
105452	0	0	茂名学院高州师范分院			0	0	师范类	0	普通本科	广东	茂名市	0
102097	0	0	茂名职业技术学院			0	0	高职类	0	专科	广东	茂名市	0
105005	0	0	茂物农业大学	Bogor Agricultural University		1	0	NULL	0	NULL	NULL	NULL	0
103809	0	0	范德堡大学	Vanderbilt University		1	0	NULL	0	NULL	NULL	NULL	0
105541	0	0	茅台学院			0	0	综合类	0	民办(本科)	贵州	遵义市	0
104523	0	0	茨城县立医疗大学			1	0	NULL	0	NULL	NULL	NULL	0
104082	0	0	茨城基督教大学			1	0	NULL	0	NULL	NULL	NULL	0
104695	0	0	茨城大学	Ibaraki University		1	0	NULL	0	NULL	NULL	NULL	0
101842	0	0	荆州教育学院			0	0	综合类	0	专科（高职）	湖北	荆州市	0
101782	0	0	荆州理工职业学院			0	0	高职类	0	专科	湖北	荆州市	0
101791	0	0	荆州职业技术学院			0	0	高职类	0	专科	湖北	荆州市	0
101765	0	0	荆楚理工学院			0	0	理工类	0	本科	湖北	荆门市	0
105627	0	0	荆门职业学院			0	0	高职类	0	民办(专科)	湖北	荆门市	0
103334	0	0	草堂大学			1	0	NULL	0	NULL	NULL	NULL	0
105049	0	0	药剂学院	School of Pharmacy		1	0	NULL	0	NULL	NULL	NULL	0
101265	0	0	莆田学院			0	0	综合类	0	本科	福建	莆田市	0
103138	0	0	莫斯科国立国际关系学院	Moscow State Institute of International Relations (MGIMO University)		1	0	NULL	0	NULL	NULL	NULL	0
103132	0	0	莫斯科国立大学	Lomonosov Moscow State University		1	1	NULL	0	NULL	NULL	NULL	0
105265	0	0	莫斯科国立科技大学	The National University of Science and Technology		1	0	NULL	0	NULL	NULL	NULL	0
103139	0	0	莫斯科核子研究大学	National Research Nuclear University MEPhI (Moscow Engineering Physics Institute)		1	0	NULL	0	NULL	NULL	NULL	0
103137	0	0	莫斯科物理技术学院	Moscow Institute of Physics and Technology (MIPT / Moscow Phystech)		1	0	NULL	0	NULL	NULL	NULL	0
103644	0	0	莫瑞州立大学	Murray State University		1	0	NULL	0	NULL	NULL	NULL	0
102913	0	0	莫纳什大学	Monash University		1	1	NULL	0	NULL	NULL	NULL	0
104763	0	0	莫纳斯提尔大学	University of Monastir		1	0	NULL	0	NULL	NULL	NULL	0
105299	0	0	莱布尼茨汉诺威大学	Leibniz University Hannover		1	0	NULL	0	NULL	NULL	NULL	0
103789	0	0	莱斯大学	Rice University		1	0	NULL	0	NULL	NULL	NULL	0
103430	0	0	莱斯布里奇大学	Lethbridge		1	0	NULL	0	NULL	NULL	NULL	0
105112	0	0	莱斯特大学	University of Leicester		1	0	NULL	0	NULL	NULL	NULL	0
103111	0	0	莱比锡大学	Universität Leipzig		1	0	NULL	0	NULL	NULL	NULL	0
103064	0	0	莱比锡电信应用科技大学	Hochschule für Telekommunikation Leipzig		1	0	NULL	0	NULL	NULL	NULL	0
103062	0	0	莱比锡视觉艺术学院	Hochschule für Grafik und Buchkunst Leipzig		1	0	NULL	0	NULL	NULL	NULL	0
103063	0	0	莱比锡音乐戏剧学院	Hochschule für Musik und Theater "Felix Mendelssohn Bartholdy" Leipzig		1	0	NULL	0	NULL	NULL	NULL	0
101505	0	0	莱芜职业技术学院			0	0	高职类	0	专科	山东	莱芜市	0
103385	0	0	莱顿大学	Leiden University		1	1	NULL	0	NULL	NULL	NULL	0
101496	0	0	菏泽医学专科学校			0	0	高职类	0	专科	山东	菏泽市	0
101466	0	0	菏泽学院			0	0	综合类	0	本科	山东	菏泽市	0
101555	0	0	菏泽家政职业学院			0	0	高职类	0	专科	山东	菏泽市	0
101568	0	0	菏泽职业学院			0	0	高职类	0	专科	山东	菏泽市	0
105231	0	0	菲利斯女学院大学			1	0	NULL	0	NULL	NULL	NULL	0
105302	0	0	菲利普大学马尔堡	Philipps University Marburg		1	0	NULL	0	NULL	NULL	NULL	0
103510	0	0	菲尼克斯大学	University of Phoenix 		1	0	NULL	0	NULL	NULL	NULL	0
103222	0	0	菲律宾圣托马斯大学	University of Santo Tomas		1	0	NULL	0	NULL	NULL	NULL	0
103219	0	0	菲律宾大学	University of the Philippines		1	0	NULL	0	NULL	NULL	NULL	0
101355	0	0	萍乡学院			0	0	师范类	0	本科	江西	萍乡市	0
100501	0	0	营口理工学院			0	0	理工类	0	本科	辽宁	营口市	0
100505	0	0	营口职业技术学院			0	0	高职类	0	专科	辽宁	营口市	0
104946	0	0	萨兰托大学	University of Salento		1	0	NULL	0	NULL	NULL	NULL	0
105237	0	0	萨凡纳州立大学	Savannah State University		1	0	NULL	0	NULL	NULL	NULL	0
104940	0	0	萨勒诺大学	University of Salerno		1	0	NULL	0	NULL	NULL	NULL	0
105110	0	0	萨塞克斯大学	University of Sussex		1	0	NULL	0	NULL	NULL	NULL	0
103109	0	0	萨尔大学	Universität des Saarlandes		1	0	NULL	0	NULL	NULL	NULL	0
102882	0	0	萨尔茨堡大学	Paris Lodron University of Salzburg		1	0	NULL	0	NULL	NULL	NULL	0
104815	0	0	萨拉戈萨大学	Universidad de Zaragoza		1	0	NULL	0	NULL	NULL	NULL	0
103147	0	0	萨拉托夫州立大学	National Research Saratov State University		1	0	NULL	0	NULL	NULL	NULL	0
104820	0	0	萨拉曼卡大学	University of Salamanca		1	0	NULL	0	NULL	NULL	NULL	0
103412	0	0	萨斯喀彻温大学	University of Saskatchewan		1	0	NULL	0	NULL	NULL	NULL	0
104996	0	0	萨斯特拉大学	SASTRA University		1	0	NULL	0	NULL	NULL	NULL	0
103462	0	0	萨格勒布大学	University of Zagreb		1	0	NULL	0	NULL	NULL	NULL	0
104767	0	0	萨班哲大学	Sabanci University		1	0	NULL	0	NULL	NULL	NULL	0
105304	0	0	萨瓦兰德大学	University of Saarland		1	0	NULL	0	NULL	NULL	NULL	0
103679	0	0	萨福克大学	Suffolk University		1	0	NULL	0	NULL	NULL	NULL	0
104947	0	0	萨萨里大学	University of Sassari		1	0	NULL	0	NULL	NULL	NULL	0
105114	0	0	萨里大学	University of Surrey		1	0	NULL	0	NULL	NULL	NULL	0
103157	0	0	萨马拉国立航空航天大学	Samara State Aerospace University		1	0	NULL	0	NULL	NULL	NULL	0
103154	0	0	萨马拉大学	Samara National Research University (Samara University)		1	0	NULL	0	NULL	NULL	NULL	0
105267	0	0	葡萄牙大学	Portuguese Catholic University - UCP		1	0	NULL	0	NULL	NULL	NULL	0
104024	0	0	葡萄牙天主大学	Universidade Católica Portuguesa - UCP		1	0	NULL	0	NULL	NULL	NULL	0
105268	0	0	葡萄牙新里斯本大学	New University of Lisbon		1	0	NULL	0	NULL	NULL	NULL	0
103087	0	0	蒂宾根大学	Eberhard Karls Universität Tübingen		1	0	NULL	0	NULL	NULL	NULL	0
103394	0	0	蒂尔堡大学	Tilburg University		1	0	NULL	0	NULL	NULL	NULL	0
105006	0	0	蒂波尼格罗大学	Diponegoro University		1	0	NULL	0	NULL	NULL	NULL	0
105198	0	0	蒂赛德大学	Teesside University		1	0	NULL	0	NULL	NULL	NULL	0
103440	0	0	蒙克顿大学	Moncton		1	0	NULL	0	NULL	NULL	NULL	0
103907	0	0	蒙大拿大学	University of Montana Missoula		1	0	NULL	0	NULL	NULL	NULL	0
103924	0	0	蒙大拿州立大学	Montana State University		1	0	NULL	0	NULL	NULL	NULL	0
103180	0	0	蒙彼利埃大学	Université de Montpellier		1	0	NULL	0	NULL	NULL	NULL	0
103202	0	0	蒙彼利埃第三大学	Universit Paul-Valery Montpellier 3		1	0	NULL	0	NULL	NULL	NULL	0
104804	0	0	蒙得维的亚大学	Universidad de Montevideo (UM)		1	0	NULL	0	NULL	NULL	NULL	0
103005	0	0	蒙斯大学	University of Mons		1	0	NULL	0	NULL	NULL	NULL	0
103399	0	0	蒙特利尔大学	Université de Montréal		1	1	NULL	0	NULL	NULL	NULL	0
103442	0	0	蒙特圣文森大学	Mount Saint Vincent		1	0	NULL	0	NULL	NULL	NULL	0
103429	0	0	蒙特爱立森大学	Mount Allison		1	0	NULL	0	NULL	NULL	NULL	0
103505	0	0	蒙特瓦洛大学			1	0	NULL	0	NULL	NULL	NULL	0
103997	0	0	蒙特雷大学	Universidad de Monterrey (UDEM)		1	0	NULL	0	NULL	NULL	NULL	0
103986	0	0	蒙特雷理工学院	Instituto Tecnológico y de Estudios Superiores de Monterrey		1	0	NULL	0	NULL	NULL	NULL	0
105275	0	0	蒙特雷高等技术学院	Technological Institute and of Superior Studies of Monterrey		1	0	NULL	0	NULL	NULL	NULL	0
102898	0	0	蒙纳士大学	Monash University		1	0	NULL	0	NULL	NULL	NULL	0
104331	0	0	蓝野大学			1	0	NULL	0	NULL	NULL	NULL	0
103374	0	0	蔚山国立科技学院	Ulsan National Institute of Science and Technology		1	0	NULL	0	NULL	NULL	NULL	0
103362	0	0	蔚山大学	University of Ulsan		1	0	NULL	0	NULL	NULL	NULL	0
103300	0	0	蔚山科技大学			1	0	NULL	0	NULL	NULL	NULL	0
104040	0	0	藤女子大学			1	0	NULL	0	NULL	NULL	NULL	0
104658	0	0	藤田保健卫生大学	Fujita Health University		1	0	NULL	0	NULL	NULL	NULL	0
101131	0	0	蚌埠医学院			0	0	医科类	0	本科	安徽	蚌埠市	0
101150	0	0	蚌埠学院			0	0	理工类	0	本科	安徽	蚌埠市	0
101210	0	0	蚌埠经济技术职业学院			0	0	高职类	0	民办(专科)	安徽	蚌埠市	0
100198	0	0	衡水学院			0	0	综合类	0	本科	河北	衡水市	0
100242	0	0	衡水职业技术学院			0	0	高职类	0	专科	河北	衡水市	0
101985	0	0	衡阳工业职工大学			0	0	理工类	0	专科（高职）	湖南	衡阳市	0
101884	0	0	衡阳师范学院			0	0	师范类	0	本科	湖南	衡阳市	0
102007	0	0	衡阳师范学院南岳学院			0	0	师范类	0	独立学院	湖南	衡阳市	0
